ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_spend,Total_purchase,Total_children,accepted_camp,Total_adults,Family_size,Customer_Since_Years,Education_encode,Cluster,Age_bins
1164,5922,1974,PhD,Couple,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,49,218,12,1,0,2,3,10,4,1,40-60
1165,3598,1972,Graduation,Couple,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,51,606,22,1,0,2,3,10,2,2,40-60
1166,6116,1968,Master,Couple,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,55,75,6,1,0,2,3,10,3,1,40-60
1167,6263,1968,Graduation,Couple,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,55,106,9,3,0,2,5,11,2,1,40-60
1168,10486,1948,Graduation,Couple,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,75,990,17,0,0,2,2,10,2,2,60-80
1169,2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,54,1097,16,0,0,1,1,9,2,2,40-60
1170,193,1996,Basic,Couple,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,27,16,4,0,1,2,2,9,1,1,20-40
1171,3363,1974,Master,Couple,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,49,34,5,0,0,2,2,9,3,1,40-60
1172,8278,1990,PhD,Couple,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,33,1711,16,0,0,2,2,11,4,2,20-40
1173,10660,1957,Master,Couple,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,66,438,17,2,1,2,4,9,3,1,60-80
1174,8686,1979,Basic,Couple,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,44,75,7,1,0,2,3,10,1,1,40-60
1175,1604,1960,Master,Couple,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,63,225,13,1,0,2,3,10,3,1,60-80
1176,5907,1952,Master,Couple,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,71,18,4,2,0,2,4,11,3,1,60-80
1177,10669,1981,Graduation,Couple,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,42,470,17,1,0,2,3,10,2,1,40-60
1178,2918,1981,Graduation,Single,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,42,91,9,2,0,1,3,10,2,1,40-60
1179,5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,32,2525,18,0,1,1,1,9,3,0,20-40
1180,359,1950,Graduation,Couple,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,73,504,19,1,0,2,3,10,2,1,60-80
1181,8387,1957,Graduation,Couple,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,66,235,11,1,0,2,3,10,2,1,60-80
1182,1829,1961,PhD,Single,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,62,1232,21,1,2,1,2,10,4,2,60-80
1183,3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,65,88,12,2,0,1,3,10,1,1,60-80
1184,9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,52,17,4,1,0,1,2,9,2,1,40-60
1185,2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,38,24,5,1,0,1,2,10,2,1,20-40
1186,10466,1965,Graduation,Couple,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,58,60,7,2,0,2,4,10,2,1,40-60
1187,9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,71,1020,26,1,1,1,2,10,4,2,60-80
1188,4088,1962,PhD,Couple,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,61,155,10,1,0,2,3,11,4,1,60-80
1189,5231,1974,Master,Couple,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,49,51,5,2,0,2,4,9,3,1,40-60
1190,590,1970,Master,Single,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,53,1812,16,0,1,1,1,11,3,2,40-60
1191,8732,1969,Master,Single,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,54,1461,25,1,3,1,2,11,3,0,40-60
1192,2315,1960,Graduation,Single,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,63,96,6,1,0,1,2,9,2,1,60-80
1193,3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,71,160,9,1,0,1,2,9,2,1,60-80
1194,2245,1969,Master,Couple,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,54,139,10,2,0,2,4,10,3,1,40-60
1195,6283,1968,Master,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,55,908,22,1,0,1,2,10,3,2,40-60
1196,2246,1965,Master,Couple,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,58,183,8,1,0,2,3,10,3,1,40-60
1197,6606,1969,Master,Couple,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,54,1161,19,1,1,2,3,10,3,2,40-60
1198,5545,1972,PhD,Couple,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,51,988,14,0,0,2,2,9,4,2,40-60
1199,7342,1961,Master,Single,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,62,1072,27,1,0,1,2,11,3,2,60-80
1200,837,1977,Graduation,Couple,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,46,174,12,2,0,2,4,10,2,1,40-60
1201,9500,1959,Graduation,Couple,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,64,758,22,1,0,2,3,10,2,2,60-80
1202,3602,1958,Master,Couple,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,65,195,11,1,0,2,3,10,3,1,60-80
1203,234,1979,Graduation,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,44,31,6,1,2,1,2,11,2,1,40-60
1204,2995,1957,Master,Couple,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,66,1084,17,0,0,2,2,10,3,2,60-80
1205,1118,1956,Master,Couple,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,67,685,22,1,1,2,3,10,3,2,60-80
1206,7789,1965,PhD,Couple,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,58,1672,26,0,1,2,2,10,4,2,40-60
1207,3068,1990,Graduation,Couple,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,33,43,6,0,0,2,2,10,2,1,20-40
1208,8955,1957,PhD,Couple,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,66,49,5,2,1,2,4,9,4,1,60-80
1209,945,1965,Graduation,Couple,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,58,133,9,1,0,2,3,10,2,1,40-60
1210,5644,1957,Graduation,Couple,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,66,363,15,1,1,2,3,10,2,1,60-80
1211,7192,1955,Graduation,Couple,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,68,545,18,1,0,2,3,10,2,2,60-80
1212,2324,1972,Graduation,Couple,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,51,1065,31,1,1,2,3,10,2,2,40-60
1213,697,1969,Graduation,Couple,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,54,2047,21,0,1,2,2,10,2,0,40-60
1214,3439,1972,Graduation,Couple,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,51,296,15,2,0,2,4,11,2,1,40-60
1215,1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,48,140,11,2,1,1,3,10,2,1,40-60
1216,232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,58,530,17,1,0,1,2,10,2,2,40-60
1217,8876,1963,PhD,Couple,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,60,152,13,2,0,2,4,11,4,1,40-60
1218,4500,1991,PhD,Couple,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,32,1598,24,0,0,2,2,10,4,2,20-40
1219,9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,60,114,8,1,0,1,2,10,2,1,40-60
1220,10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,37,101,10,1,0,1,2,11,1,1,20-40
1221,1176,1973,Graduation,Couple,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,50,25,4,1,0,2,3,10,2,1,40-60
1222,1627,1957,Master,Single,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,66,789,22,0,1,1,1,10,3,2,60-80
1223,938,1981,Graduation,Couple,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,42,87,7,2,1,2,4,10,2,1,40-60
1224,2740,1958,PhD,Single,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,65,90,11,2,0,1,3,10,4,1,60-80
1225,257,1959,PhD,Couple,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,64,1215,20,1,0,2,3,10,4,2,60-80
1226,4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,68,811,22,0,1,1,1,10,4,2,60-80
1227,7736,1986,Graduation,Couple,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,37,61,7,1,2,2,3,11,2,1,20-40
1228,8210,1975,Master,Couple,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,48,405,18,1,0,2,3,10,3,1,40-60
1229,833,1955,Master,Couple,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,68,72,9,2,0,2,4,9,3,1,60-80
1230,6230,1971,Graduation,Single,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,52,189,14,2,0,1,3,10,2,1,40-60
1231,7325,1986,PhD,Couple,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,37,40,5,1,0,2,3,10,4,1,20-40
1232,1307,1978,Graduation,Single,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,45,63,10,1,0,1,2,9,2,1,40-60
1233,1502,1983,Graduation,Couple,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,40,52,7,1,0,2,3,10,2,1,20-40
1234,6211,1976,PhD,Couple,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,47,39,5,1,0,2,3,9,4,1,40-60
1235,843,1971,Graduation,Couple,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,52,805,25,1,0,2,3,9,2,2,40-60
1236,4174,1956,Master,Couple,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,67,130,8,1,0,2,3,9,3,1,60-80
1237,9757,1972,Graduation,Couple,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,51,1631,24,0,3,2,2,10,2,0,40-60
1238,6918,1989,Graduation,Couple,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,34,34,5,1,0,2,3,10,2,1,20-40
1239,286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,71,152,12,2,0,1,3,10,2,1,60-80
1240,11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,39,21,5,1,0,1,2,9,1,1,20-40
1241,1921,1967,PhD,Couple,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,56,71,7,3,0,2,5,10,4,1,40-60
1242,4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,61,899,23,1,1,1,2,9,2,2,60-80
1243,7718,1947,Master,Couple,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,76,711,10,0,0,2,2,9,3,2,60-80
1244,1291,1978,PhD,Couple,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,45,351,16,1,0,2,3,11,4,1,40-60
1245,6862,1971,Graduation,Single,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,52,8,15,0,0,1,1,9,2,1,40-60
1246,4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,31,119,11,1,0,1,2,11,1,1,20-40
1247,803,1968,Graduation,Couple,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,55,21,4,2,0,2,4,10,2,1,40-60
1248,4298,1973,PhD,Couple,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,50,10,4,1,0,2,3,9,4,1,40-60
1249,10833,1975,Graduation,Couple,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,48,973,27,1,1,2,3,9,2,2,40-60
1250,9606,1965,PhD,Couple,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,58,1536,13,0,3,2,2,10,4,0,40-60
1251,8534,1952,Graduation,Couple,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,71,992,28,2,1,2,4,10,2,2,60-80
1252,5153,1967,PhD,Couple,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,56,1529,34,1,2,2,3,10,4,2,40-60
1253,961,1972,Graduation,Couple,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,51,860,17,1,0,2,3,10,2,2,40-60
1254,5011,1963,Graduation,Single,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,60,928,23,1,0,1,2,10,2,2,40-60
1255,6653,1970,PhD,Couple,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,53,418,18,2,1,2,4,11,4,1,40-60
1256,9094,1955,Master,Couple,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,68,587,16,1,1,2,3,11,3,2,60-80
1257,810,1975,Graduation,Couple,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,48,641,19,1,0,2,3,9,2,2,40-60
1258,5493,1976,Graduation,Couple,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,47,23,4,2,1,2,4,9,2,1,40-60
1259,2147,1969,Graduation,Couple,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,54,2279,23,0,2,2,2,10,2,0,40-60
1260,5107,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,50,49,6,2,1,1,3,9,4,1,40-60
1261,3979,1983,PhD,Single,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,40,1779,17,0,2,1,1,10,4,0,20-40
1262,6049,1982,Master,Couple,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,41,1804,27,0,2,2,2,10,3,0,40-60
1263,8147,1960,Graduation,Couple,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,63,48,8,2,0,2,4,10,2,1,60-80
1264,1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,71,83,7,2,1,1,3,9,2,1,60-80
1265,3910,1975,Graduation,Single,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,48,1862,17,0,4,1,1,10,2,0,40-60
1266,5207,1963,PhD,Couple,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,60,793,29,2,1,2,4,11,4,2,40-60
1267,11114,1970,Graduation,Couple,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,53,84,9,1,0,2,3,10,2,1,40-60
1268,5429,1948,PhD,Couple,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,75,183,10,1,0,2,3,10,4,1,60-80
1269,9400,1958,Master,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,65,1383,19,0,0,1,1,9,3,2,60-80
1270,1740,1944,Graduation,Couple,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,79,999,16,0,1,2,2,9,2,2,60-80
1271,7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,60,825,24,1,0,1,2,10,3,2,40-60
1272,195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,51,246,14,1,2,1,2,11,2,1,40-60
1273,635,1966,Master,Couple,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,57,610,25,2,0,2,4,10,3,1,40-60
1274,7527,1968,Master,Single,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,55,76,9,1,0,1,2,11,3,1,40-60
1275,10319,1971,Graduation,Couple,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,52,1286,22,1,1,2,3,10,2,2,40-60
1276,2296,1975,Master,Couple,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,48,30,4,1,1,2,3,10,3,1,40-60
1277,10637,1964,Graduation,Couple,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,59,99,8,3,0,2,5,10,2,1,40-60
1278,2931,1978,Graduation,Single,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,45,1192,22,0,1,1,1,11,2,2,40-60
1279,907,1975,Graduation,Couple,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,48,362,18,1,0,2,3,10,2,1,40-60
1280,3698,1983,Graduation,Couple,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,40,2130,19,0,2,2,2,11,2,0,20-40
1281,9516,1971,Master,Single,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,52,1229,28,0,3,1,1,11,3,0,40-60
1282,679,1957,PhD,Couple,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,66,38,6,2,0,2,4,11,4,1,60-80
1283,7384,1951,Master,Couple,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,72,485,17,0,0,2,2,10,3,2,60-80
1284,5043,1951,Basic,Couple,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,72,434,13,0,0,2,2,11,1,2,60-80
1285,5267,1970,Graduation,Single,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,53,44,5,1,0,1,2,10,2,1,40-60
1286,339,1972,PhD,Couple,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,51,496,18,1,2,2,3,11,4,1,40-60
1287,2516,1969,Master,Couple,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,54,78,7,2,0,2,4,10,3,1,40-60
1288,9010,1972,Master,Couple,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,51,2346,23,0,4,2,2,10,3,0,40-60
1289,378,1971,Graduation,Couple,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,52,794,21,0,0,2,2,11,2,2,40-60
1290,4808,1956,Graduation,Couple,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,17,4,0,0,2,2,10,2,1,60-80
1291,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,52,26,5,1,0,1,2,10,2,1,40-60
1292,7628,1973,Master,Couple,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,50,76,8,1,0,2,3,9,3,1,40-60
1293,7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,46,15,4,2,0,1,3,10,4,1,40-60
1294,2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,60,62,7,2,0,1,3,9,4,1,40-60
1295,3551,1954,Master,Couple,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,69,198,10,1,0,2,3,9,3,1,60-80
1296,1663,1978,PhD,Couple,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,45,49,5,1,0,2,3,10,4,1,40-60
1297,5543,1966,Graduation,Couple,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,57,802,25,1,1,2,3,10,2,2,40-60
1298,1577,1946,Graduation,Couple,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,77,1736,15,0,2,2,2,9,2,0,60-80
1299,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,45,57,10,2,0,1,3,11,2,1,40-60
1301,6024,1953,Graduation,Couple,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,70,2302,18,0,4,2,2,10,2,0,60-80
1302,1878,1985,Master,Couple,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,38,37,6,0,0,2,2,9,3,1,20-40
1303,3099,1970,Graduation,Single,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,53,310,16,2,0,1,3,10,2,1,40-60
1304,6055,1979,Graduation,Couple,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,44,1305,19,0,1,2,2,11,2,2,40-60
1305,5841,1966,Graduation,Couple,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,57,832,26,1,0,2,3,10,2,2,40-60
1306,3972,1976,Graduation,Couple,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,47,401,19,2,0,2,4,10,2,1,40-60
1307,4394,1965,PhD,Couple,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,58,1501,23,0,2,2,2,9,4,0,40-60
1308,5758,1982,Graduation,Couple,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,41,1189,28,0,5,2,2,9,2,0,40-60
